City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,warri,5.5167,5.75,78.37,85,5,2.8,NG,2023-02-01 01:23:09
302,lodja,-3.4833,23.4333,68.49,99,100,3.89,CD,2023-02-01 01:23:09
303,coihaique,-45.5752,-72.0662,63.21,51,0,6.91,CL,2023-02-01 01:23:10
304,bambanglipuro,-7.95,110.2833,80.24,81,99,2.42,ID,2023-02-01 01:23:10
305,ixtapa,20.7,-105.2,75.22,78,20,9.22,MX,2023-02-01 01:23:11
306,katsuura,35.1333,140.3,50.02,49,1,21.18,JP,2023-02-01 01:23:11
307,sur,22.5667,59.5289,65.23,73,5,5.01,OM,2023-02-01 01:22:41
308,ridgecrest,35.6225,-117.6709,55.26,10,0,16.11,US,2023-02-01 01:23:12
309,severo-kurilsk,50.6789,156.125,25.27,54,46,4.68,RU,2023-02-01 01:23:12
310,pundaguitan,6.3711,126.1689,80.74,77,16,16.08,PH,2023-02-01 01:23:12
311,asau,46.4333,26.4,27.52,92,44,6.11,RO,2023-02-01 01:23:13
312,sitka,57.0531,-135.33,40.89,75,100,13.8,US,2023-02-01 01:23:13
313,union,40.6334,-74.2663,38.16,49,100,9.22,US,2023-02-01 01:23:13
314,timbiqui,2.7717,-77.6654,74.41,94,80,3.18,CO,2023-02-01 01:23:14
315,nanchong,30.7951,106.0847,52.79,51,0,1.34,CN,2023-02-01 01:23:14
316,dharangaon,21.0167,75.2667,65.77,52,10,2.55,IN,2023-02-01 01:23:15
317,voh,-20.9667,164.7,87.22,49,18,6.64,NC,2023-02-01 01:23:15
318,safaga,26.7292,33.9365,58.95,44,0,7.85,EG,2023-02-01 01:23:15
319,dzheguta,43.9671,42.0426,30.69,78,94,1.36,RU,2023-02-01 01:23:16
320,mayo,38.8876,-76.5119,38.12,90,100,4.61,US,2023-02-01 01:23:16
321,carnarvon,-24.8667,113.6333,79.59,70,52,12.71,AU,2023-02-01 01:23:17
322,ostrovnoy,68.0531,39.5131,18.03,97,87,4.38,RU,2023-02-01 01:23:17
323,innisfail,-17.5333,146.0333,78.46,92,100,5.57,AU,2023-02-01 01:23:18
324,salinopolis,-0.6136,-47.3561,77.58,87,98,5.7,BR,2023-02-01 01:23:18
325,shubarshi,48.5872,57.1869,8.89,79,1,8.16,KZ,2023-02-01 01:23:18
326,jibuti,11.5,42.5,65.5,71,0,16.28,DJ,2023-02-01 01:23:19
327,coracora,-15.0333,-73.7833,49.35,97,100,6.82,PE,2023-02-01 01:23:19
328,deputatskiy,69.3,139.9,-18.98,96,100,5.84,RU,2023-02-01 01:23:20
329,kanniyakumari,8.0833,77.5667,76.93,77,100,6.98,IN,2023-02-01 01:23:20
330,tommot,58.9564,126.2925,-12.59,94,100,8.05,RU,2023-02-01 01:23:21
331,albi,43.9298,2.148,43.47,96,100,2.15,FR,2023-02-01 01:23:21
332,sibolga,1.7427,98.7792,76.12,87,100,2.28,ID,2023-02-01 01:23:21
333,sicamous,50.8331,-118.9856,25.77,97,100,1.34,CA,2023-02-01 01:23:22
334,ajaigarh,24.9,80.2667,50.58,92,0,3.8,IN,2023-02-01 01:23:22
335,buckeye,33.3703,-112.5838,60.82,71,87,4.54,US,2023-02-01 01:23:23
336,honningsvag,70.9821,25.9704,33.55,80,75,28.77,NO,2023-02-01 01:23:23
337,esperance,-33.8667,121.9,63.1,64,100,13.49,AU,2023-02-01 01:23:24
338,komsomolskiy,40.4272,71.7189,30.92,74,100,4.61,UZ,2023-02-01 01:23:24
339,amalapuram,16.5833,82.0167,72.16,69,39,5.86,IN,2023-02-01 01:23:24
340,matagami,49.7502,-77.6328,8.71,85,100,6.91,CA,2023-02-01 01:23:25
341,sokoni,-6.4333,39.55,79.18,80,26,7.92,TZ,2023-02-01 01:23:25
342,pevek,69.7008,170.3133,6.53,82,4,4.34,RU,2023-02-01 01:23:26
343,ngunguru,-35.6167,174.5,72.41,81,100,11.41,NZ,2023-02-01 01:23:26
344,yilan,24.757,121.753,71.51,51,0,0.98,TW,2023-02-01 01:23:27
345,la rioja,42.25,-2.5,37.18,91,86,4.36,ES,2023-02-01 01:23:27
346,morondava,-20.2833,44.2833,77.92,87,100,12.15,MG,2023-02-01 01:23:27
347,caravelas,-17.7125,-39.2481,75.92,84,86,5.41,BR,2023-02-01 01:23:28
348,prado,-17.3411,-39.2208,76.23,84,16,6.29,BR,2023-02-01 01:23:28
349,sinnamary,5.3833,-52.95,75.16,88,93,5.17,GF,2023-02-01 01:23:28
350,zhezkazgan,47.8043,67.7144,-0.42,85,25,6.71,KZ,2023-02-01 01:23:29
351,tuatapere,-46.1333,167.6833,65.68,86,100,0.63,NZ,2023-02-01 01:23:29
352,nanortalik,60.1432,-45.2371,14.85,84,100,5.1,GL,2023-02-01 01:23:30
353,san luis,-33.295,-66.3356,80.53,47,33,8.19,AR,2023-02-01 01:23:30
354,gandai,21.6667,81.1,59.58,63,6,3.15,IN,2023-02-01 01:23:31
355,rabo de peixe,37.8,-25.5833,53.11,87,40,4.61,PT,2023-02-01 01:23:31
356,susuman,62.7833,148.1667,-5.01,96,100,0.31,RU,2023-02-01 01:23:32
357,invermere,50.5167,-116.0354,11.35,83,100,3.15,CA,2023-02-01 01:23:32
358,nouadhibou,20.931,-17.0347,60.78,59,100,19.57,MR,2023-02-01 01:23:33
359,chapleau,47.8405,-83.4034,-0.31,78,0,3.44,CA,2023-02-01 01:23:33
360,boma,7.0805,-2.1697,70.93,48,64,2.28,GH,2023-02-01 01:23:33
361,carahue,-38.7,-73.1667,53.28,89,1,5.35,CL,2023-02-01 01:23:34
362,cabo san lucas,22.8909,-109.9124,70.52,71,100,1.01,MX,2023-02-01 01:20:12
363,gat,31.61,34.7642,54.39,100,49,17.98,IL,2023-02-01 01:23:35
364,touros,-5.1989,-35.4608,80.04,75,100,14.56,BR,2023-02-01 01:23:35
365,akyab,20.15,92.9,65.59,63,60,6.24,MM,2023-02-01 01:23:36
366,pecos,31.4229,-103.4932,28.49,74,100,6.91,US,2023-02-01 01:23:36
367,urengoy,65.9667,78.3667,3.81,94,100,13.38,RU,2023-02-01 01:23:37
368,san cristobal,7.7669,-72.225,68.18,90,96,2.8,VE,2023-02-01 01:23:37
369,jalu,29.0331,21.5482,51.98,59,5,14.67,LY,2023-02-01 01:23:38
370,araceli,10.5529,119.9913,79.25,86,93,19.69,PH,2023-02-01 01:23:38
371,avera,33.194,-82.5271,62.91,95,100,5.93,US,2023-02-01 01:23:38
372,kenai,60.5544,-151.2583,34.09,91,100,3.44,US,2023-02-01 01:23:39
373,manado,1.487,124.8455,86.77,74,40,2.3,ID,2023-02-01 01:23:39
374,calvia,39.5657,2.5062,41.41,91,3,2.71,ES,2023-02-01 01:23:40
375,tukrah,32.5341,20.5791,56.26,63,39,22.73,LY,2023-02-01 01:23:40
376,parabel,58.6978,81.4825,-6.02,100,12,4.65,RU,2023-02-01 01:23:41
377,keffi,8.8486,7.8736,80.22,40,99,4.27,NG,2023-02-01 01:23:41
378,olinda,-8.0089,-34.8553,82.13,69,40,8.05,BR,2023-02-01 01:23:41
379,batagay,67.6333,134.6333,-24.14,97,100,3.53,RU,2023-02-01 01:23:42
380,piranhas,-16.4269,-51.8222,73.18,89,100,1.01,BR,2023-02-01 01:23:42
381,pachino,36.7186,15.0907,50.4,59,11,11.97,IT,2023-02-01 01:23:43
382,muravlenko,63.7898,74.523,9.03,94,100,16.33,RU,2023-02-01 01:23:43
383,vaniyambadi,12.6833,78.6167,66.11,71,100,2.8,IN,2023-02-01 01:23:43
384,port keats,-14.25,129.55,85.33,76,100,11.05,AU,2023-02-01 01:23:44
385,coos bay,43.3665,-124.2179,47.93,80,0,6.91,US,2023-02-01 01:23:44
386,vanimo,-2.6741,141.3028,85.17,65,84,2.68,PG,2023-02-01 01:23:44
387,fillan,63.6064,8.9696,24.24,67,100,8.48,NO,2023-02-01 01:23:45
388,ouro preto do oeste,-10.7481,-62.2158,70.07,99,98,2.44,BR,2023-02-01 01:23:45
389,praia da vitoria,38.7333,-27.0667,55.65,82,40,10.2,PT,2023-02-01 01:20:08
390,matara,5.9485,80.5353,73.53,88,100,4.88,LK,2023-02-01 01:23:46
391,ambanja,-13.6833,48.45,75.04,92,69,2.51,MG,2023-02-01 01:23:46
392,vilhena,-12.7406,-60.1458,66.88,98,100,2.06,BR,2023-02-01 01:23:47
393,comodoro rivadavia,-45.8667,-67.5,69.66,37,0,19.57,AR,2023-02-01 01:19:25
394,santa cecilia,-26.9608,-50.4269,59.13,98,32,2.06,BR,2023-02-01 01:23:47
395,faya,18.3851,42.4509,50.52,60,91,3.83,SA,2023-02-01 01:23:48
396,oktyabrskoye,43.0645,44.7417,26.74,100,24,2.24,RU,2023-02-01 01:23:48
397,monywa,22.1167,95.1333,71.62,57,36,3.44,MM,2023-02-01 01:23:48
398,yatou,37.15,122.3833,32.74,59,100,22.95,CN,2023-02-01 01:23:49
399,san rafael,-34.6177,-68.3301,72.23,55,14,17.56,AR,2023-02-01 01:23:49
400,biltine,14.5333,20.9167,72.99,18,55,8.63,TD,2023-02-01 01:23:50
401,wenling,28.3669,121.36,56.14,74,0,3.15,CN,2023-02-01 01:23:50
402,anju,39.6178,125.6647,23.7,76,19,8.59,KP,2023-02-01 01:23:50
403,krasnoslobodsk,48.7072,44.5714,22.82,86,40,8.95,RU,2023-02-01 01:23:51
404,jati,24.3539,68.2671,57.79,35,3,10.51,PK,2023-02-01 01:23:51
405,kidal,18.4411,1.4078,64.27,9,63,7.92,ML,2023-02-01 01:23:52
406,tanuku,16.75,81.7,73.76,73,46,6.91,IN,2023-02-01 01:23:52
407,rodrigues alves,-7.738,-72.6509,74.21,95,97,3.15,BR,2023-02-01 01:23:52
408,darhan,49.4867,105.9228,-9.17,92,100,5.3,MN,2023-02-01 01:23:53
409,vidim,56.4088,103.1106,-0.69,98,100,3.71,RU,2023-02-01 01:23:53
410,qaqortoq,60.7167,-46.0333,10.17,90,100,3.85,GL,2023-02-01 01:23:54
411,hit,33.6416,42.8251,51.08,65,6,7.47,IQ,2023-02-01 01:23:54
412,manono,-7.3,27.4167,67.21,97,6,2.15,CD,2023-02-01 01:23:54
413,sao geraldo do araguaia,-6.4006,-48.555,74.23,92,73,0.74,BR,2023-02-01 01:23:55
414,muli,2.9167,73.5667,80.06,73,100,9.04,MV,2023-02-01 01:23:55
415,egvekinot,66.3167,-179.1667,13.42,93,96,5.73,RU,2023-02-01 01:23:56
416,junnar,19.2,73.8833,62.33,68,14,8.59,IN,2023-02-01 01:23:56
417,puerto rondon,6.2805,-71.1,79.25,44,1,4.25,CO,2023-02-01 01:23:57
418,sabang,5.8933,95.3214,78.17,74,100,5.41,ID,2023-02-01 01:23:57
419,asfi,32.2994,-9.2372,55.71,63,100,13.82,MA,2023-02-01 01:23:58
420,west bay,19.3667,-81.4167,79.0,84,20,6.91,KY,2023-02-01 01:23:58
421,korla,41.7597,86.1469,19.06,81,100,2.53,CN,2023-02-01 01:23:59
422,bambous virieux,-20.3428,57.7575,77.25,88,40,4.61,MU,2023-02-01 01:23:59
423,losone,46.1687,8.7593,43.02,75,0,7.0,CH,2023-02-01 01:23:59
424,boralday,43.3578,76.8594,13.86,92,75,2.24,KZ,2023-02-01 01:24:00
425,roma,43.2128,-75.4557,15.94,73,75,4.61,US,2023-02-01 01:24:01
426,raudeberg,61.9875,5.1352,39.87,1,100,25.43,NO,2023-02-01 01:24:01
427,tosya,41.0155,34.0401,29.75,90,100,2.93,TR,2023-02-01 01:24:01
428,huilong,31.8111,121.655,47.68,59,28,11.36,CN,2023-02-01 01:24:02
429,gondanglegi,-7.7479,112.0132,79.07,81,100,1.36,ID,2023-02-01 01:24:02
430,ca mau,9.1769,105.15,78.28,75,83,4.88,VN,2023-02-01 01:24:03
431,madang,-5.2246,145.7966,86.45,64,100,4.56,PG,2023-02-01 01:24:03
432,darnah,32.767,22.6367,56.77,56,14,30.15,LY,2023-02-01 01:24:04
433,talnakh,69.4865,88.3972,4.21,96,100,10.11,RU,2023-02-01 01:24:04
434,teknaf,20.8624,92.3058,64.92,69,100,7.11,BD,2023-02-01 01:24:04
435,fatsa,41.0278,37.5014,42.6,97,100,3.49,TR,2023-02-01 01:24:05
436,onalaska,43.8844,-91.2351,8.44,71,0,4.61,US,2023-02-01 01:24:05
437,siteki,-26.45,31.95,66.02,98,100,2.59,SZ,2023-02-01 01:24:06
438,mezen,65.8522,44.24,27.82,93,100,14.58,RU,2023-02-01 01:24:06
439,cantagallo,7.376,-73.9196,77.32,67,5,2.48,CO,2023-02-01 01:24:06
440,diamantino,-14.4086,-56.4461,73.04,92,100,3.06,BR,2023-02-01 01:24:07
441,lensk,60.7253,114.9278,-10.97,96,100,6.58,RU,2023-02-01 01:24:07
442,cam ranh,11.9214,109.1591,75.16,78,75,1.14,VN,2023-02-01 01:24:08
443,chenzhou,25.8,113.0333,60.76,65,20,3.36,CN,2023-02-01 01:24:08
444,krasnoselkup,65.7,82.4667,-4.04,99,99,10.76,RU,2023-02-01 01:24:09
445,altay,47.8667,88.1167,12.47,56,100,6.69,CN,2023-02-01 01:24:09
446,seoul,37.5683,126.9778,40.39,78,20,6.91,KR,2023-02-01 01:24:10
447,iqaluit,63.7506,-68.5145,-14.31,68,75,13.8,CA,2023-02-01 01:24:10
448,amuntai,-2.4177,115.2494,77.95,88,100,1.1,ID,2023-02-01 01:24:10
449,marsh harbour,26.5412,-77.0636,74.79,74,5,8.16,BS,2023-02-01 01:24:11
450,atar,20.5169,-13.0499,66.49,22,21,5.91,MR,2023-02-01 01:19:20
451,storforshei,66.4043,14.5233,20.98,93,100,2.3,NO,2023-02-01 01:24:11
452,placido de castro,-10.3353,-67.1856,72.27,97,99,2.48,BR,2023-02-01 01:24:12
453,petrivka,46.9695,30.9591,26.96,94,17,6.46,UA,2023-02-01 01:24:12
454,shache,38.4167,77.2406,17.56,88,85,1.72,CN,2023-02-01 01:24:13
455,jilin,43.0,126.0,17.26,92,100,7.36,CN,2023-02-01 01:24:13
456,oranjestad,12.524,-70.027,78.42,77,0,16.84,AW,2023-02-01 01:24:14
457,saint george,37.1041,-113.5841,37.99,34,0,5.99,US,2023-02-01 01:24:14
458,monrovia,6.3005,-10.7969,76.77,87,15,4.12,LR,2023-02-01 01:24:14
459,hirara,24.8,125.2833,73.26,64,75,9.22,JP,2023-02-01 01:24:15
460,dubbo,-32.25,148.6167,87.93,29,0,10.36,AU,2023-02-01 01:24:15
461,umm kaddadah,13.6017,26.6876,70.75,16,8,18.1,SD,2023-02-01 01:24:16
462,bemidji,47.4736,-94.8803,-0.63,71,0,4.61,US,2023-02-01 01:20:46
463,roald,62.5833,6.1333,39.76,93,75,3.44,NO,2023-02-01 01:24:16
464,nichinan,31.6,131.3667,51.48,69,100,4.94,JP,2023-02-01 01:24:17
465,chibombo,-14.6569,28.0706,63.28,99,100,2.26,ZM,2023-02-01 01:24:17
466,lima,-12.0432,-77.0282,77.9,71,0,14.97,PE,2023-02-01 01:21:35
467,aras,42.5617,-2.356,41.41,76,100,12.66,ES,2023-02-01 01:24:17
468,nuuk,64.1835,-51.7216,5.0,93,100,14.67,GL,2023-02-01 01:24:18
469,kalmunai,7.4167,81.8167,74.64,92,99,16.62,LK,2023-02-01 01:24:18
470,filadelfia,39.9523,-75.1638,35.62,82,100,5.75,US,2023-02-01 01:22:24
471,palu,-0.8917,119.8707,78.39,95,100,1.19,ID,2023-02-01 01:24:19
472,puri,19.8,85.85,72.12,56,100,8.23,IN,2023-02-01 01:24:19
473,santa isabel do rio negro,-0.4139,-65.0192,74.01,93,100,1.99,BR,2023-02-01 01:24:20
474,bani walid,31.7566,13.9942,46.47,72,5,11.39,LY,2023-02-01 01:24:20
475,mayumba,-3.432,10.6554,78.12,83,100,5.53,GA,2023-02-01 01:24:20
476,oshakati,-17.7833,15.6833,69.82,69,91,8.08,NA,2023-02-01 01:24:21
477,xining,36.6167,101.7667,20.84,31,100,1.79,CN,2023-02-01 01:24:21
478,sawakin,19.1059,37.3321,75.58,85,97,16.69,SD,2023-02-01 01:24:22
479,zeya,53.75,127.2667,-3.3,79,100,6.71,RU,2023-02-01 01:24:22
480,mokhsogollokh,61.4681,128.9203,-26.36,94,100,8.25,RU,2023-02-01 01:24:23
481,palembang,-2.9167,104.7458,77.09,94,20,10.36,ID,2023-02-01 01:24:23
482,qinhuangdao,39.9317,119.5883,28.31,22,92,15.41,CN,2023-02-01 01:24:23
483,manokwari,-0.8667,134.0833,82.6,68,20,3.74,ID,2023-02-01 01:24:24
484,makakilo city,21.3469,-158.0858,80.92,65,0,8.05,US,2023-02-01 01:24:24
485,lisala,2.15,21.5167,70.09,79,6,2.93,CD,2023-02-01 01:24:25
486,brokopondo,4.75,-55.1667,73.53,90,29,7.16,SR,2023-02-01 01:24:25
487,usinsk,65.9939,57.5281,24.37,92,100,20.6,RU,2023-02-01 01:24:26
488,bilibino,68.0546,166.4372,4.23,90,84,6.02,RU,2023-02-01 01:24:27
489,jesus maria,-30.9815,-64.0942,81.5,58,97,1.7,AR,2023-02-01 01:24:27
490,afua,-0.1567,-50.3867,75.52,91,100,4.72,BR,2023-02-01 01:24:28
491,luanda,-8.8368,13.2343,78.8,89,75,10.36,AO,2023-02-01 01:24:28
492,ancud,-41.8697,-73.8203,54.23,78,0,2.42,CL,2023-02-01 01:24:28
493,tambopata,-12.7333,-69.1833,73.0,98,49,2.44,PE,2023-02-01 01:24:29
494,kharitonovo,61.4009,47.4978,27.7,90,100,12.48,RU,2023-02-01 01:24:29
495,manyoni,-5.7467,34.8382,62.24,87,74,2.51,TZ,2023-02-01 01:24:30
496,chitral,35.8462,71.7858,26.82,54,9,7.76,PK,2023-02-01 01:24:30
497,wegorzewo,54.2157,21.7372,33.57,99,100,14.72,PL,2023-02-01 01:24:31
498,japura,-0.3167,102.35,73.87,97,100,1.7,ID,2023-02-01 01:24:31
499,gaildorf,49.0003,9.7695,40.64,90,100,14.97,DE,2023-02-01 01:24:31
500,esna,25.2934,32.554,48.22,49,0,6.98,EG,2023-02-01 01:24:32
501,nabire,-3.3667,135.4833,81.63,74,100,0.63,ID,2023-02-01 01:24:32
502,sterling,39.0062,-77.4286,36.55,91,100,6.91,US,2023-02-01 01:23:43
503,hirtshals,57.5881,9.9592,41.97,79,100,32.23,DK,2023-02-01 01:24:33
504,moog,8.6011,124.4658,80.24,74,53,2.73,PH,2023-02-01 01:24:33
505,flinders,-34.5833,150.8552,84.18,60,15,1.99,AU,2023-02-01 01:24:33
506,kautokeino,69.0125,23.0412,16.84,96,100,5.21,NO,2023-02-01 01:24:34
507,cairns,-16.9167,145.7667,85.95,74,100,5.75,AU,2023-02-01 01:24:34
508,high prairie,55.4334,-116.4858,11.8,96,100,3.51,CA,2023-02-01 01:24:35
509,konstantinovsk,47.5828,41.0922,35.17,89,100,3.89,RU,2023-02-01 01:24:35
510,havoysund,70.9963,24.6622,34.03,84,100,25.01,NO,2023-02-01 01:24:36
511,krasnoborsk,61.5598,45.934,29.41,89,100,11.18,RU,2023-02-01 01:24:36
512,meadville,41.6414,-80.1515,20.05,77,0,4.61,US,2023-02-01 01:23:26
513,uberaba,-19.7483,-47.9319,72.18,83,20,5.75,BR,2023-02-01 01:24:37
514,bandipur,27.9333,84.4167,46.24,39,0,3.02,NP,2023-02-01 01:24:37
515,sainte-maxime,43.3,6.6333,45.19,63,45,3.98,FR,2023-02-01 01:24:37
516,daru,-9.0763,143.2092,84.56,74,100,6.51,PG,2023-02-01 01:24:38
517,arroyo,41.6096,-4.7969,40.59,85,100,8.05,ES,2023-02-01 01:24:38
518,golspie,57.9727,-3.978,42.15,80,20,28.77,GB,2023-02-01 01:24:39
519,naberera,-4.2,36.9333,59.22,93,4,2.91,TZ,2023-02-01 01:24:39
520,neuquen,-38.9516,-68.0591,69.69,60,0,3.44,AR,2023-02-01 01:20:31
521,medea,36.2642,2.7539,35.96,62,0,2.64,DZ,2023-02-01 01:24:40
522,college,64.8569,-147.8028,18.81,84,75,4.61,US,2023-02-01 01:24:40
523,kushima,31.4583,131.2333,56.7,70,99,4.92,JP,2023-02-01 01:24:41
524,sept-iles,50.2001,-66.3821,5.0,70,40,9.22,CA,2023-02-01 01:24:41
525,puerto ayacucho,5.6639,-67.6236,78.28,47,12,5.1,VE,2023-02-01 01:24:41
526,behshahr,36.6923,53.5526,46.83,95,100,7.9,IR,2023-02-01 01:24:42
527,batagay-alyta,67.8006,130.4114,-11.6,100,100,0.47,RU,2023-02-01 01:24:42
528,jakarta,-6.2146,106.8451,84.42,96,40,9.22,ID,2023-02-01 01:24:43
529,beringovskiy,63.05,179.3167,22.62,98,67,7.0,RU,2023-02-01 01:24:43
530,gimli,50.6336,-96.9907,-14.78,70,70,3.44,CA,2023-02-01 01:24:43
531,abay,49.6311,72.8539,16.18,100,82,3.11,KZ,2023-02-01 01:24:44
532,sotuta,20.6,-89.0167,76.26,70,67,4.32,MX,2023-02-01 01:24:44
533,tabuk,17.4189,121.4443,71.85,78,47,5.68,PH,2023-02-01 01:24:45
534,saint-joseph,-21.3667,55.6167,73.78,87,100,12.26,RE,2023-02-01 01:24:45
535,les cayes,18.2,-73.75,73.6,77,11,1.54,HT,2023-02-01 01:24:45
536,san matias,-16.3667,-58.4,74.82,90,100,2.33,BO,2023-02-01 01:24:46
537,ampanihy,-24.7,44.75,67.84,79,82,12.28,MG,2023-02-01 01:24:46
538,contamana,-7.3333,-75.0167,84.96,55,100,3.83,PE,2023-02-01 01:24:47
539,severodvinsk,64.5635,39.8302,28.51,87,100,12.93,RU,2023-02-01 01:24:47
540,idil,37.3411,41.8895,39.13,100,75,5.75,TR,2023-02-01 01:24:47
541,nyimba,-14.5566,30.8149,66.83,96,97,2.82,ZM,2023-02-01 01:24:48
542,cidreira,-30.1811,-50.2056,75.36,90,0,7.07,BR,2023-02-01 01:24:48
543,puerto del rosario,28.5004,-13.8627,60.1,65,0,14.16,ES,2023-02-01 01:24:49
544,klaeng,12.7797,101.6483,79.95,96,100,2.55,TH,2023-02-01 01:24:49
545,la crosse,43.8014,-91.2396,8.51,72,0,4.61,US,2023-02-01 01:24:22
546,saint-leu,-21.15,55.2833,74.26,81,100,14.05,RE,2023-02-01 01:24:50
547,klaksvik,62.2266,-6.589,42.03,81,100,29.17,FO,2023-02-01 01:24:50
548,talara,-4.5772,-81.2719,79.56,73,0,3.44,PE,2023-02-01 01:24:50
549,eyl,7.9803,49.8164,72.7,78,71,13.91,SO,2023-02-01 01:24:51
550,axim,4.8699,-2.2405,78.13,85,92,2.01,GH,2023-02-01 01:24:51
551,chilca,-12.5211,-76.7372,71.83,83,97,6.69,PE,2023-02-01 01:24:52
552,bamiantong,44.9333,130.5333,7.47,89,87,1.9,CN,2023-02-01 01:24:52
553,sobolevo,54.4299,31.8996,28.96,92,100,6.06,RU,2023-02-01 01:24:52
554,champerico,14.3,-91.9167,79.59,66,8,5.97,GT,2023-02-01 01:24:53
555,juigalpa,12.1063,-85.3645,74.89,80,9,13.78,NI,2023-02-01 01:24:53
556,muzhi,65.3667,64.6667,17.64,93,100,9.64,RU,2023-02-01 01:24:54
557,chara,56.9064,118.2631,-8.82,77,100,3.58,RU,2023-02-01 01:24:54
558,ust-omchug,61.15,149.6333,-8.9,97,99,2.71,RU,2023-02-01 01:24:54
559,sakakah,29.9697,40.2064,45.97,67,0,5.66,SA,2023-02-01 01:24:55
560,eugene,44.0521,-123.0867,44.4,67,100,5.75,US,2023-02-01 01:20:05
561,la asuncion,11.0333,-63.8628,73.09,83,0,7.9,VE,2023-02-01 01:24:55
562,alta floresta,-9.8756,-56.0861,70.9,96,35,1.92,BR,2023-02-01 01:24:56
563,russell,32.3502,-85.1999,63.63,100,20,3.44,US,2023-02-01 01:24:56
564,lapa,-25.7697,-49.7158,62.67,99,100,3.36,BR,2023-02-01 01:21:52
565,barcelona,41.3888,2.159,48.18,67,0,9.22,ES,2023-02-01 01:21:57
566,almonte,37.2647,-6.5167,46.56,57,2,5.88,ES,2023-02-01 01:22:35
567,veydelevka,50.1521,38.4492,22.1,95,24,2.08,RU,2023-02-01 01:24:57
568,dunmore town,25.5,-76.65,75.72,72,5,9.64,BS,2023-02-01 01:24:57
569,sagua la grande,22.8067,-80.0756,74.39,77,1,13.44,CU,2023-02-01 01:24:58
570,rumphi,-11.0186,33.8575,63.01,97,100,3.31,MW,2023-02-01 01:24:58
571,carpinteria,34.3989,-119.5185,62.69,60,0,1.01,US,2023-02-01 01:24:59
572,petropavlovsk-kamchatskiy,53.0452,158.6483,7.39,66,20,8.95,RU,2023-02-01 01:24:59
573,ajdabiya,30.7554,20.2263,58.06,60,5,19.48,LY,2023-02-01 01:24:59
574,san jose,37.3394,-121.895,57.88,32,20,5.75,US,2023-02-01 01:22:21
575,semnan,35.5729,53.3971,41.7,89,100,2.3,IR,2023-02-01 01:25:00
576,methoni,36.8197,21.7049,39.06,67,0,6.46,GR,2023-02-01 01:25:00
577,chimbote,-9.0853,-78.5783,71.64,75,98,4.94,PE,2023-02-01 01:25:01
578,kaffrine,14.1059,-15.5508,69.67,17,6,9.15,SN,2023-02-01 01:25:01
579,richards bay,-28.783,32.0377,73.04,92,100,13.2,ZA,2023-02-01 01:25:02
580,manyana,-23.4,21.7167,66.0,90,93,3.78,BW,2023-02-01 01:25:02
581,barra dos coqueiros,-10.9089,-37.0386,78.82,78,75,2.3,BR,2023-02-01 01:25:03
582,okhotsk,59.3833,143.3,0.0,95,100,12.59,RU,2023-02-01 01:25:03
